z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H(z) 
3.98797596e+02, 2.60184018e+00, 2.50126567e-03, 9.78711524e-01, 1.52222219e-04, 1.71073448e-01, 2.96246268e+05
4.00801604e+02, 2.60401167e+00, 2.48879046e-03, 9.78712662e-01, 1.51084527e-04, 1.70617464e-01, 2.98476484e+05
4.02805612e+02, 2.60617235e+00, 2.47643909e-03, 9.78713786e-01, 1.49960934e-04, 1.70164879e-01, 3.00712268e+05
4.04809620e+02, 2.60832234e+00, 2.46420970e-03, 9.78714896e-01, 1.48851194e-04, 1.69715650e-01, 3.02953607e+05
4.06813628e+02, 2.61046173e+00, 2.45210050e-03, 9.78715993e-01, 1.47755071e-04, 1.69269737e-01, 3.05200487e+05
4.08817636e+02, 2.61259064e+00, 2.44010973e-03, 9.78717076e-01, 1.46672332e-04, 1.68827098e-01, 3.07452895e+05
4.10821644e+02, 2.61470917e+00, 2.42823566e-03, 9.78718146e-01, 1.45602749e-04, 1.68387694e-01, 3.09710816e+05
4.12825652e+02, 2.61681741e+00, 2.41647659e-03, 9.78719203e-01, 1.44546099e-04, 1.67951487e-01, 3.11974238e+05
4.14829660e+02, 2.61891546e+00, 2.40483086e-03, 9.78720248e-01, 1.43502164e-04, 1.67518436e-01, 3.14243147e+05
4.16833668e+02, 2.62100343e+00, 2.39329685e-03, 9.78721280e-01, 1.42470732e-04, 1.67088504e-01, 3.16517530e+05
4.18837676e+02, 2.62308141e+00, 2.38187294e-03, 9.78722299e-01, 1.41451593e-04, 1.66661655e-01, 3.18797374e+05
4.20841684e+02, 2.62514949e+00, 2.37055758e-03, 9.78723307e-01, 1.40444544e-04, 1.66237850e-01, 3.21082665e+05
4.22845692e+02, 2.62720777e+00, 2.35934921e-03, 9.78724303e-01, 1.39449384e-04, 1.65817055e-01, 3.23373391e+05
4.24849700e+02, 2.62925635e+00, 2.34824634e-03, 9.78725287e-01, 1.38465919e-04, 1.65399234e-01, 3.25669539e+05
4.26853708e+02, 2.63129530e+00, 2.33724748e-03, 9.78726259e-01, 1.37493955e-04, 1.64984352e-01, 3.27971096e+05
4.28857716e+02, 2.63332473e+00, 2.32635117e-03, 9.78727220e-01, 1.36533307e-04, 1.64572374e-01, 3.30278049e+05
4.30861724e+02, 2.63534471e+00, 2.31555599e-03, 9.78728171e-01, 1.35583791e-04, 1.64163268e-01, 3.32590387e+05
4.32865732e+02, 2.63735535e+00, 2.30486053e-03, 9.78729110e-01, 1.34645226e-04, 1.63756999e-01, 3.34908095e+05
4.34869740e+02, 2.63935672e+00, 2.29426342e-03, 9.78730038e-01, 1.33717437e-04, 1.63353535e-01, 3.37231163e+05
4.36873748e+02, 2.64134891e+00, 2.28376331e-03, 9.78730956e-01, 1.32800251e-04, 1.62952844e-01, 3.39559577e+05
4.38877756e+02, 2.64333200e+00, 2.27335887e-03, 9.78731863e-01, 1.31893500e-04, 1.62554895e-01, 3.41893325e+05
4.40881764e+02, 2.64530608e+00, 2.26304881e-03, 9.78732760e-01, 1.30997018e-04, 1.62159656e-01, 3.44232396e+05
4.42885772e+02, 2.64727122e+00, 2.25283184e-03, 9.78733647e-01, 1.30110643e-04, 1.61767096e-01, 3.46576776e+05
4.44889780e+02, 2.64922752e+00, 2.24270671e-03, 9.78734525e-01, 1.29234215e-04, 1.61377186e-01, 3.48926455e+05
4.46893788e+02, 2.65117504e+00, 2.23267218e-03, 9.78735392e-01, 1.28367581e-04, 1.60989896e-01, 3.51281420e+05
4.48897796e+02, 2.65311387e+00, 2.22272705e-03, 9.78736250e-01, 1.27510586e-04, 1.60605196e-01, 3.53641659e+05
4.50901804e+02, 2.65504408e+00, 2.21287012e-03, 9.78737098e-01, 1.26663082e-04, 1.60223058e-01, 3.56007161e+05
4.52905812e+02, 2.65696574e+00, 2.20310023e-03, 9.78737937e-01, 1.25824922e-04, 1.59843454e-01, 3.58377913e+05
4.54909820e+02, 2.65887895e+00, 2.19341623e-03, 9.78738766e-01, 1.24995962e-04, 1.59466355e-01, 3.60753905e+05
4.56913828e+02, 2.66078376e+00, 2.18381699e-03, 9.78739587e-01, 1.24176062e-04, 1.59091735e-01, 3.63135125e+05
4.58917836e+02, 2.66268025e+00, 2.17430141e-03, 9.78740399e-01, 1.23365084e-04, 1.58719565e-01, 3.65521561e+05
4.60921844e+02, 2.66456850e+00, 2.16486839e-03, 9.78741201e-01, 1.22562892e-04, 1.58349821e-01, 3.67913201e+05
4.62925852e+02, 2.66644857e+00, 2.15551687e-03, 9.78741996e-01, 1.21769353e-04, 1.57982474e-01, 3.70310036e+05
4.64929860e+02, 2.66832054e+00, 2.14624579e-03, 9.78742782e-01, 1.20984339e-04, 1.57617500e-01, 3.72712053e+05
4.66933868e+02, 2.67018448e+00, 2.13705412e-03, 9.78743559e-01, 1.20207720e-04, 1.57254874e-01, 3.75119241e+05
4.68937876e+02, 2.67204045e+00, 2.12794084e-03, 9.78744328e-01, 1.19439372e-04, 1.56894569e-01, 3.77531589e+05
4.70941884e+02, 2.67388852e+00, 2.11890496e-03, 9.78745089e-01, 1.18679171e-04, 1.56536562e-01, 3.79949086e+05
4.72945892e+02, 2.67572876e+00, 2.10994549e-03, 9.78745842e-01, 1.17926998e-04, 1.56180828e-01, 3.82371721e+05
4.74949900e+02, 2.67756124e+00, 2.10106148e-03, 9.78746587e-01, 1.17182735e-04, 1.55827343e-01, 3.84799484e+05
4.76953908e+02, 2.67938602e+00, 2.09225196e-03, 9.78747324e-01, 1.16446265e-04, 1.55476083e-01, 3.87232363e+05
4.78957916e+02, 2.68120316e+00, 2.08351600e-03, 9.78748054e-01, 1.15717474e-04, 1.55127026e-01, 3.89670348e+05
4.80961924e+02, 2.68301273e+00, 2.07485270e-03, 9.78748776e-01, 1.14996252e-04, 1.54780148e-01, 3.92113428e+05
4.82965932e+02, 2.68481479e+00, 2.06626114e-03, 9.78749491e-01, 1.14282487e-04, 1.54435427e-01, 3.94561593e+05
4.84969940e+02, 2.68660941e+00, 2.05774044e-03, 9.78750198e-01, 1.13576074e-04, 1.54092840e-01, 3.97014831e+05
4.86973948e+02, 2.68839664e+00, 2.04928973e-03, 9.78750898e-01, 1.12876906e-04, 1.53752366e-01, 3.99473133e+05
4.88977956e+02, 2.69017654e+00, 2.04090814e-03, 9.78751591e-01, 1.12184879e-04, 1.53413983e-01, 4.01936488e+05
4.90981964e+02, 2.69194918e+00, 2.03259484e-03, 9.78752277e-01, 1.11499893e-04, 1.53077669e-01, 4.04404886e+05
4.92985972e+02, 2.69371462e+00, 2.02434898e-03, 9.78752956e-01, 1.10821846e-04, 1.52743404e-01, 4.06878316e+05
4.94989980e+02, 2.69547290e+00, 2.01616976e-03, 9.78753628e-01, 1.10150642e-04, 1.52411167e-01, 4.09356769e+05
4.96993988e+02, 2.69722410e+00, 2.00805637e-03, 9.78754293e-01, 1.09486183e-04, 1.52080938e-01, 4.11840233e+05
4.98997996e+02, 2.69896826e+00, 2.00000801e-03, 9.78754952e-01, 1.08828376e-04, 1.51752696e-01, 4.14328700e+05
5.01002005e+02, 2.70070545e+00, 1.99202392e-03, 9.78755604e-01, 1.08177127e-04, 1.51426421e-01, 4.16822158e+05
5.03006013e+02, 2.70243572e+00, 1.98410331e-03, 9.78756250e-01, 1.07532345e-04, 1.51102094e-01, 4.19320598e+05
5.05010021e+02, 2.70415912e+00, 1.97624545e-03, 9.78756889e-01, 1.06893941e-04, 1.50779696e-01, 4.21824011e+05
5.07014029e+02, 2.70587571e+00, 1.96844958e-03, 9.78757522e-01, 1.06261827e-04, 1.50459208e-01, 4.24332385e+05
5.09018037e+02, 2.70758554e+00, 1.96071497e-03, 9.78758149e-01, 1.05635916e-04, 1.50140610e-01, 4.26845712e+05
5.11022045e+02, 2.70928866e+00, 1.95304091e-03, 9.78758770e-01, 1.05016123e-04, 1.49823885e-01, 4.29363982e+05
5.13026053e+02, 2.71098513e+00, 1.94542669e-03, 9.78759385e-01, 1.04402365e-04, 1.49509013e-01, 4.31887185e+05
5.15030061e+02, 2.71267500e+00, 1.93787160e-03, 9.78759993e-01, 1.03794561e-04, 1.49195978e-01, 4.34415311e+05
5.17034069e+02, 2.71435832e+00, 1.93037497e-03, 9.78760596e-01, 1.03192628e-04, 1.48884760e-01, 4.36948350e+05
5.19038077e+02, 2.71603514e+00, 1.92293612e-03, 9.78761194e-01, 1.02596490e-04, 1.48575344e-01, 4.39486294e+05
5.21042085e+02, 2.71770552e+00, 1.91555438e-03, 9.78761785e-01, 1.02006067e-04, 1.48267711e-01, 4.42029133e+05
5.23046093e+02, 2.71936949e+00, 1.90822909e-03, 9.78762371e-01, 1.01421283e-04, 1.47961844e-01, 4.44576857e+05
5.25050101e+02, 2.72102711e+00, 1.90095962e-03, 9.78762951e-01, 1.00842063e-04, 1.47657727e-01, 4.47129458e+05
5.27054109e+02, 2.72267843e+00, 1.89374533e-03, 9.78763526e-01, 1.00268333e-04, 1.47355342e-01, 4.49686925e+05
5.29058117e+02, 2.72432349e+00, 1.88658558e-03, 9.78764096e-01, 9.97000214e-05, 1.47054674e-01, 4.52249249e+05
5.31062125e+02, 2.72596234e+00, 1.87947977e-03, 9.78764660e-01, 9.91370558e-05, 1.46755706e-01, 4.54816422e+05
5.33066133e+02, 2.72759504e+00, 1.87242729e-03, 9.78765218e-01, 9.85793664e-05, 1.46458423e-01, 4.57388434e+05
5.35070141e+02, 2.72922162e+00, 1.86542753e-03, 9.78765772e-01, 9.80268842e-05, 1.46162808e-01, 4.59965276e+05
5.37074149e+02, 2.73084213e+00, 1.85847992e-03, 9.78766321e-01, 9.74795413e-05, 1.45868846e-01, 4.62546940e+05
5.39078157e+02, 2.73245661e+00, 1.85158386e-03, 9.78766864e-01, 9.69372711e-05, 1.45576522e-01, 4.65133415e+05
5.41082165e+02, 2.73406512e+00, 1.84473880e-03, 9.78767402e-01, 9.64000081e-05, 1.45285821e-01, 4.67724693e+05
5.43086173e+02, 2.73566769e+00, 1.83794415e-03, 9.78767936e-01, 9.58676877e-05, 1.44996727e-01, 4.70320766e+05
5.45090181e+02, 2.73726437e+00, 1.83119938e-03, 9.78768465e-01, 9.53402464e-05, 1.44709226e-01, 4.72921624e+05
5.47094189e+02, 2.73885520e+00, 1.82450393e-03, 9.78768988e-01, 9.48176221e-05, 1.44423303e-01, 4.75527259e+05
5.49098197e+02, 2.74044022e+00, 1.81785726e-03, 9.78769508e-01, 9.42997531e-05, 1.44138944e-01, 4.78137661e+05
5.51102205e+02, 2.74201948e+00, 1.81125884e-03, 9.78770022e-01, 9.37865793e-05, 1.43856134e-01, 4.80752823e+05
5.53106213e+02, 2.74359302e+00, 1.80470815e-03, 9.78770532e-01, 9.32780412e-05, 1.43574861e-01, 4.83372735e+05
5.55110221e+02, 2.74516088e+00, 1.79820468e-03, 9.78771037e-01, 9.27740804e-05, 1.43295109e-01, 4.85997390e+05
5.57114229e+02, 2.74672309e+00, 1.79174790e-03, 9.78771538e-01, 9.22746395e-05, 1.43016865e-01, 4.88626777e+05
5.59118237e+02, 2.74827971e+00, 1.78533733e-03, 9.78772034e-01, 9.17796618e-05, 1.42740115e-01, 4.91260890e+05
5.61122245e+02, 2.74983077e+00, 1.77897247e-03, 9.78772526e-01, 9.12890918e-05, 1.42464847e-01, 4.93899719e+05
5.63126253e+02, 2.75137631e+00, 1.77265283e-03, 9.78773013e-01, 9.08028746e-05, 1.42191047e-01, 4.96543256e+05
5.65130261e+02, 2.75291637e+00, 1.76637793e-03, 9.78773497e-01, 9.03209565e-05, 1.41918702e-01, 4.99191492e+05
5.67134269e+02, 2.75445099e+00, 1.76014730e-03, 9.78773976e-01, 8.98432844e-05, 1.41647800e-01, 5.01844420e+05
5.69138277e+02, 2.75598020e+00, 1.75396047e-03, 9.78774451e-01, 8.93698060e-05, 1.41378327e-01, 5.04502031e+05
5.71142285e+02, 2.75750405e+00, 1.74781698e-03, 9.78774921e-01, 8.89004701e-05, 1.41110271e-01, 5.07164317e+05
5.73146293e+02, 2.75902257e+00, 1.74171637e-03, 9.78775388e-01, 8.84352260e-05, 1.40843620e-01, 5.09831269e+05
5.75150301e+02, 2.76053579e+00, 1.73565821e-03, 9.78775851e-01, 8.79740240e-05, 1.40578361e-01, 5.12502880e+05
5.77154309e+02, 2.76204377e+00, 1.72964204e-03, 9.78776309e-01, 8.75168152e-05, 1.40314482e-01, 5.15179142e+05
5.79158317e+02, 2.76354652e+00, 1.72366744e-03, 9.78776764e-01, 8.70635512e-05, 1.40051972e-01, 5.17860045e+05
5.81162325e+02, 2.76504410e+00, 1.71773397e-03, 9.78777215e-01, 8.66141845e-05, 1.39790819e-01, 5.20545583e+05
5.83166333e+02, 2.76653652e+00, 1.71184121e-03, 9.78777662e-01, 8.61686685e-05, 1.39531010e-01, 5.23235747e+05
5.85170341e+02, 2.76802384e+00, 1.70598874e-03, 9.78778105e-01, 8.57269571e-05, 1.39272535e-01, 5.25930529e+05
5.87174349e+02, 2.76950608e+00, 1.70017615e-03, 9.78778544e-01, 8.52890049e-05, 1.39015383e-01, 5.28629922e+05
5.89178357e+02, 2.77098328e+00, 1.69440304e-03, 9.78778980e-01, 8.48547674e-05, 1.38759541e-01, 5.31333917e+05
5.91182365e+02, 2.77245547e+00, 1.68866900e-03, 9.78779412e-01, 8.44242004e-05, 1.38504999e-01, 5.34042507e+05
5.93186373e+02, 2.77392269e+00, 1.68297363e-03, 9.78779841e-01, 8.39972609e-05, 1.38251745e-01, 5.36755684e+05
5.95190381e+02, 2.77538496e+00, 1.67731656e-03, 9.78780266e-01, 8.35739061e-05, 1.37999770e-01, 5.39473440e+05
5.97194389e+02, 2.77684234e+00, 1.67169739e-03, 9.78780687e-01, 8.31540940e-05, 1.37749062e-01, 5.42195768e+05
5.99198397e+02, 2.77829483e+00, 1.66611575e-03, 9.78781105e-01, 8.27377832e-05, 1.37499611e-01, 5.44922660e+05
6.01202405e+02, 2.77974249e+00, 1.66057125e-03, 9.78781520e-01, 8.23249331e-05, 1.37251406e-01, 5.47654108e+05
6.03206413e+02, 2.78118533e+00, 1.65506353e-03, 9.78781931e-01, 8.19155034e-05, 1.37004437e-01, 5.50390104e+05
6.05210421e+02, 2.78262340e+00, 1.64959223e-03, 9.78782338e-01, 8.15094547e-05, 1.36758693e-01, 5.53130642e+05
6.07214429e+02, 2.78405672e+00, 1.64415698e-03, 9.78782743e-01, 8.11067479e-05, 1.36514165e-01, 5.55875713e+05
6.09218437e+02, 2.78548533e+00, 1.63875743e-03, 9.78783144e-01, 8.07073447e-05, 1.36270843e-01, 5.58625310e+05
6.11222445e+02, 2.78690925e+00, 1.63339323e-03, 9.78783542e-01, 8.03112073e-05, 1.36028716e-01, 5.61379426e+05
6.13226453e+02, 2.78832852e+00, 1.62806404e-03, 9.78783936e-01, 7.99182984e-05, 1.35787775e-01, 5.64138053e+05
6.15230461e+02, 2.78974316e+00, 1.62276950e-03, 9.78784328e-01, 7.95285813e-05, 1.35548011e-01, 5.66901185e+05
6.17234469e+02, 2.79115322e+00, 1.61750929e-03, 9.78784716e-01, 7.91420198e-05, 1.35309413e-01, 5.69668812e+05
6.19238477e+02, 2.79255870e+00, 1.61228308e-03, 9.78785101e-01, 7.87585783e-05, 1.35071972e-01, 5.72440929e+05
6.21242485e+02, 2.79395966e+00, 1.60709052e-03, 9.78785483e-01, 7.83782216e-05, 1.34835680e-01, 5.75217528e+05
6.23246493e+02, 2.79535611e+00, 1.60193131e-03, 9.78785863e-01, 7.80009150e-05, 1.34600526e-01, 5.77998602e+05
6.25250501e+02, 2.79674809e+00, 1.59680511e-03, 9.78786239e-01, 7.76266245e-05, 1.34366502e-01, 5.80784143e+05
6.27254509e+02, 2.79813561e+00, 1.59171162e-03, 9.78786612e-01, 7.72553164e-05, 1.34133599e-01, 5.83574145e+05
6.29258517e+02, 2.79951872e+00, 1.58665051e-03, 9.78786982e-01, 7.68869575e-05, 1.33901807e-01, 5.86368600e+05
6.31262525e+02, 2.80089744e+00, 1.58162149e-03, 9.78787349e-01, 7.65215152e-05, 1.33671118e-01, 5.89167502e+05
6.33266533e+02, 2.80227180e+00, 1.57662425e-03, 9.78787714e-01, 7.61589572e-05, 1.33441523e-01, 5.91970842e+05
6.35270541e+02, 2.80364182e+00, 1.57165849e-03, 9.78788075e-01, 7.57992517e-05, 1.33213014e-01, 5.94778615e+05
6.37274549e+02, 2.80500753e+00, 1.56672391e-03, 9.78788434e-01, 7.54423675e-05, 1.32985582e-01, 5.97590813e+05
6.39278557e+02, 2.80636896e+00, 1.56182022e-03, 9.78788790e-01, 7.50882736e-05, 1.32759219e-01, 6.00407429e+05
6.41282565e+02, 2.80772613e+00, 1.55694713e-03, 9.78789144e-01, 7.47369396e-05, 1.32533916e-01, 6.03228457e+05
6.43286574e+02, 2.80907908e+00, 1.55210436e-03, 9.78789494e-01, 7.43883355e-05, 1.32309664e-01, 6.06053889e+05
6.45290582e+02, 2.81042783e+00, 1.54729162e-03, 9.78789842e-01, 7.40424316e-05, 1.32086457e-01, 6.08883719e+05
6.47294590e+02, 2.81177240e+00, 1.54250863e-03, 9.78790187e-01, 7.36991988e-05, 1.31864285e-01, 6.11717939e+05
6.49298598e+02, 2.81311282e+00, 1.53775512e-03, 9.78790530e-01, 7.33586083e-05, 1.31643142e-01, 6.14556543e+05
6.51302606e+02, 2.81444911e+00, 1.53303082e-03, 9.78790870e-01, 7.30206317e-05, 1.31423018e-01, 6.17399525e+05
6.53306614e+02, 2.81578131e+00, 1.52833546e-03, 9.78791207e-01, 7.26852410e-05, 1.31203906e-01, 6.20246877e+05
6.55310622e+02, 2.81710943e+00, 1.52366877e-03, 9.78791542e-01, 7.23524086e-05, 1.30985798e-01, 6.23098592e+05
6.57314630e+02, 2.81843351e+00, 1.51903050e-03, 9.78791875e-01, 7.20221072e-05, 1.30768687e-01, 6.25954665e+05
6.59318638e+02, 2.81975356e+00, 1.51442038e-03, 9.78792205e-01, 7.16943101e-05, 1.30552566e-01, 6.28815088e+05
6.61322646e+02, 2.82106960e+00, 1.50983815e-03, 9.78792532e-01, 7.13689906e-05, 1.30337426e-01, 6.31679856e+05
6.63326654e+02, 2.82238168e+00, 1.50528357e-03, 9.78792857e-01, 7.10461226e-05, 1.30123260e-01, 6.34548960e+05
6.65330662e+02, 2.82368980e+00, 1.50075639e-03, 9.78793180e-01, 7.07256804e-05, 1.29910061e-01, 6.37422395e+05
6.67334670e+02, 2.82499399e+00, 1.49625636e-03, 9.78793500e-01, 7.04076386e-05, 1.29697821e-01, 6.40300155e+05
6.69338678e+02, 2.82629428e+00, 1.49178323e-03, 9.78793818e-01, 7.00919719e-05, 1.29486535e-01, 6.43182232e+05
6.71342686e+02, 2.82759068e+00, 1.48733677e-03, 9.78794134e-01, 6.97786558e-05, 1.29276193e-01, 6.46068620e+05
6.73346694e+02, 2.82888323e+00, 1.48291674e-03, 9.78794447e-01, 6.94676656e-05, 1.29066790e-01, 6.48959314e+05
6.75350702e+02, 2.83017194e+00, 1.47852290e-03, 9.78794758e-01, 6.91589774e-05, 1.28858318e-01, 6.51854305e+05
6.77354710e+02, 2.83145684e+00, 1.47415502e-03, 9.78795067e-01, 6.88525673e-05, 1.28650771e-01, 6.54753589e+05
6.79358718e+02, 2.83273795e+00, 1.46981287e-03, 9.78795373e-01, 6.85484119e-05, 1.28444141e-01, 6.57657159e+05
6.81362726e+02, 2.83401530e+00, 1.46549623e-03, 9.78795677e-01, 6.82464880e-05, 1.28238422e-01, 6.60565008e+05
6.83366734e+02, 2.83528889e+00, 1.46120486e-03, 9.78795979e-01, 6.79467728e-05, 1.28033608e-01, 6.63477130e+05
6.85370742e+02, 2.83655876e+00, 1.45693856e-03, 9.78796279e-01, 6.76492437e-05, 1.27829691e-01, 6.66393519e+05
6.87374750e+02, 2.83782493e+00, 1.45269710e-03, 9.78796577e-01, 6.73538785e-05, 1.27626666e-01, 6.69314168e+05
6.89378758e+02, 2.83908742e+00, 1.44848026e-03, 9.78796873e-01, 6.70606551e-05, 1.27424525e-01, 6.72239072e+05
6.91382766e+02, 2.84034625e+00, 1.44428783e-03, 9.78797166e-01, 6.67695519e-05, 1.27223262e-01, 6.75168224e+05
6.93386774e+02, 2.84160144e+00, 1.44011960e-03, 9.78797458e-01, 6.64805476e-05, 1.27022871e-01, 6.78101619e+05
6.95390782e+02, 2.84285301e+00, 1.43597535e-03, 9.78797747e-01, 6.61936209e-05, 1.26823346e-01, 6.81039249e+05
6.97394790e+02, 2.84410099e+00, 1.43185490e-03, 9.78798035e-01, 6.59087510e-05, 1.26624680e-01, 6.83981109e+05
6.99398798e+02, 2.84534539e+00, 1.42775802e-03, 9.78798320e-01, 6.56259174e-05, 1.26426867e-01, 6.86927193e+05
7.01402806e+02, 2.84658624e+00, 1.42368452e-03, 9.78798603e-01, 6.53450997e-05, 1.26229902e-01, 6.89877495e+05
7.03406814e+02, 2.84782355e+00, 1.41963419e-03, 9.78798885e-01, 6.50662779e-05, 1.26033777e-01, 6.92832008e+05
7.05410822e+02, 2.84905734e+00, 1.41560685e-03, 9.78799164e-01, 6.47894321e-05, 1.25838488e-01, 6.95790727e+05
7.07414830e+02, 2.85028764e+00, 1.41160230e-03, 9.78799442e-01, 6.45145428e-05, 1.25644029e-01, 6.98753646e+05
7.09418838e+02, 2.85151447e+00, 1.40762033e-03, 9.78799717e-01, 6.42415908e-05, 1.25450392e-01, 7.01720759e+05
7.11422846e+02, 2.85273784e+00, 1.40366077e-03, 9.78799991e-01, 6.39705569e-05, 1.25257573e-01, 7.04692059e+05
7.13426854e+02, 2.85395777e+00, 1.39972342e-03, 9.78800263e-01, 6.37014223e-05, 1.25065566e-01, 7.07667542e+05
7.15430862e+02, 2.85517429e+00, 1.39580810e-03, 9.78800533e-01, 6.34341685e-05, 1.24874365e-01, 7.10647201e+05
7.17434870e+02, 2.85638740e+00, 1.39191462e-03, 9.78800801e-01, 6.31687770e-05, 1.24683965e-01, 7.13631030e+05
7.19438878e+02, 2.85759714e+00, 1.38804280e-03, 9.78801067e-01, 6.29052299e-05, 1.24494360e-01, 7.16619023e+05
7.21442886e+02, 2.85880352e+00, 1.38419247e-03, 9.78801332e-01, 6.26435091e-05, 1.24305544e-01, 7.19611175e+05
7.23446894e+02, 2.86000655e+00, 1.38036343e-03, 9.78801595e-01, 6.23835971e-05, 1.24117512e-01, 7.22607480e+05
7.25450902e+02, 2.86120627e+00, 1.37655552e-03, 9.78801856e-01, 6.21254763e-05, 1.23930259e-01, 7.25607933e+05
7.27454910e+02, 2.86240267e+00, 1.37276856e-03, 9.78802115e-01, 6.18691296e-05, 1.23743779e-01, 7.28612526e+05
7.29458918e+02, 2.86359580e+00, 1.36900238e-03, 9.78802372e-01, 6.16145398e-05, 1.23558067e-01, 7.31621256e+05
7.31462926e+02, 2.86478565e+00, 1.36525681e-03, 9.78802628e-01, 6.13616903e-05, 1.23373118e-01, 7.34634115e+05
7.33466934e+02, 2.86597225e+00, 1.36153168e-03, 9.78802882e-01, 6.11105643e-05, 1.23188926e-01, 7.37651099e+05
7.35470942e+02, 2.86715562e+00, 1.35782682e-03, 9.78803134e-01, 6.08611455e-05, 1.23005487e-01, 7.40672201e+05
7.37474950e+02, 2.86833577e+00, 1.35414207e-03, 9.78803385e-01, 6.06134177e-05, 1.22822795e-01, 7.43697417e+05
7.39478958e+02, 2.86951272e+00, 1.35047727e-03, 9.78803634e-01, 6.03673649e-05, 1.22640845e-01, 7.46726740e+05
7.41482966e+02, 2.87068649e+00, 1.34683224e-03, 9.78803882e-01, 6.01229712e-05, 1.22459632e-01, 7.49760166e+05
7.43486974e+02, 2.87185710e+00, 1.34320685e-03, 9.78804127e-01, 5.98802210e-05, 1.22279151e-01, 7.52797687e+05
7.45490982e+02, 2.87302457e+00, 1.33960091e-03, 9.78804372e-01, 5.96390990e-05, 1.22099397e-01, 7.55839300e+05
7.47494990e+02, 2.87418890e+00, 1.33601429e-03, 9.78804614e-01, 5.93995898e-05, 1.21920366e-01, 7.58884998e+05
7.49498998e+02, 2.87535012e+00, 1.33244682e-03, 9.78804855e-01, 5.91616784e-05, 1.21742052e-01, 7.61934776e+05
7.51503006e+02, 2.87650824e+00, 1.32889835e-03, 9.78805095e-01, 5.89253500e-05, 1.21564452e-01, 7.64988629e+05
7.53507014e+02, 2.87766328e+00, 1.32536873e-03, 9.78805333e-01, 5.86905897e-05, 1.21387559e-01, 7.68046551e+05
7.55511022e+02, 2.87881526e+00, 1.32185781e-03, 9.78805569e-01, 5.84573831e-05, 1.21211369e-01, 7.71108536e+05
7.57515030e+02, 2.87996419e+00, 1.31836544e-03, 9.78805804e-01, 5.82257159e-05, 1.21035879e-01, 7.74174580e+05
7.59519038e+02, 2.88111009e+00, 1.31489147e-03, 9.78806037e-01, 5.79955737e-05, 1.20861082e-01, 7.77244677e+05
7.61523046e+02, 2.88225297e+00, 1.31143577e-03, 9.78806269e-01, 5.77669427e-05, 1.20686975e-01, 7.80318821e+05
7.63527054e+02, 2.88339286e+00, 1.30799819e-03, 9.78806500e-01, 5.75398089e-05, 1.20513553e-01, 7.83397008e+05
7.65531062e+02, 2.88452976e+00, 1.30457857e-03, 9.78806729e-01, 5.73141587e-05, 1.20340811e-01, 7.86479231e+05
7.67535070e+02, 2.88566369e+00, 1.30117680e-03, 9.78806956e-01, 5.70899786e-05, 1.20168746e-01, 7.89565487e+05
7.69539078e+02, 2.88679467e+00, 1.29779271e-03, 9.78807182e-01, 5.68672551e-05, 1.19997352e-01, 7.92655768e+05
7.71543086e+02, 2.88792271e+00, 1.29442618e-03, 9.78807407e-01, 5.66459750e-05, 1.19826626e-01, 7.95750071e+05
7.73547094e+02, 2.88904783e+00, 1.29107708e-03, 9.78807630e-01, 5.64261254e-05, 1.19656562e-01, 7.98848390e+05
7.75551102e+02, 2.89017004e+00, 1.28774526e-03, 9.78807852e-01, 5.62076932e-05, 1.19487158e-01, 8.01950720e+05
7.77555110e+02, 2.89128936e+00, 1.28443059e-03, 9.78808073e-01, 5.59906657e-05, 1.19318408e-01, 8.05057055e+05
7.79559118e+02, 2.89240580e+00, 1.28113294e-03, 9.78808292e-01, 5.57750303e-05, 1.19150308e-01, 8.08167391e+05
7.81563126e+02, 2.89351938e+00, 1.27785218e-03, 9.78808510e-01, 5.55607746e-05, 1.18982854e-01, 8.11281722e+05
7.83567134e+02, 2.89463011e+00, 1.27458819e-03, 9.78808726e-01, 5.53478861e-05, 1.18816042e-01, 8.14400043e+05
7.85571142e+02, 2.89573801e+00, 1.27134082e-03, 9.78808941e-01, 5.51363528e-05, 1.18649868e-01, 8.17522350e+05
7.87575151e+02, 2.89684309e+00, 1.26810996e-03, 9.78809155e-01, 5.49261625e-05, 1.18484328e-01, 8.20648636e+05
7.89579159e+02, 2.89794536e+00, 1.26489547e-03, 9.78809368e-01, 5.47173034e-05, 1.18319418e-01, 8.23778897e+05
7.91583167e+02, 2.89904484e+00, 1.26169725e-03, 9.78809579e-01, 5.45097637e-05, 1.18155134e-01, 8.26913129e+05
7.93587175e+02, 2.90014155e+00, 1.25851515e-03, 9.78809789e-01, 5.43035317e-05, 1.17991472e-01, 8.30051325e+05
7.95591183e+02, 2.90123549e+00, 1.25534907e-03, 9.78809998e-01, 5.40985960e-05, 1.17828427e-01, 8.33193481e+05
7.97595191e+02, 2.90232669e+00, 1.25219888e-03, 9.78810205e-01, 5.38949452e-05, 1.17665997e-01, 8.36339592e+05
7.99599199e+02, 2.90341515e+00, 1.24906445e-03, 9.78810411e-01, 5.36925679e-05, 1.17504177e-01, 8.39489652e+05
8.01603207e+02, 2.90450089e+00, 1.24594568e-03, 9.78810616e-01, 5.34914532e-05, 1.17342963e-01, 8.42643658e+05
